LotArea,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,GarageCars,FullBath,TotRmsAbvGrd,Fireplaces,MasVnrArea,GarageYrBlt,BsmtFinSF1,OpenPorchSF,ExterQual,KitchenQual,BsmtQual,GarageQual,FireplaceQu,HeatingQC,NB_Blmngtn,NB_Blueste,NB_BrDale,NB_BrkSide,NB_ClearCr,NB_CollgCr,NB_Crawfor,NB_Edwards,NB_Gilbert,NB_IDOTRR,NB_MeadowV,NB_Mitchel,NB_NAmes,NB_NPkVill,NB_NWAmes,NB_NoRidge,NB_NridgHt,NB_OldTown,NB_SWISU,NB_Sawyer,NB_SawyerW,NB_Somerst,NB_StoneBr,NB_Timber,NB_Veenker,SalePrice,above_median
11553,5,1968,1968,1051,1159,1,1,7,1,188.0,1968.0,673,0,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,158000.0,0
11423,8,2001,2002,1581,1601,2,2,6,1,479.0,2001.0,1358,0,4,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,272000.0,1
14601,9,2006,2006,1838,1838,3,2,8,1,584.0,2006.0,1260,68,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,315000.0,1
11000,8,2000,2000,969,2285,3,2,8,1,72.0,2000.0,0,56,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,248000.0,1
10140,7,1998,1999,1650,1680,2,2,7,1,0.0,1998.0,144,73,4,4,5,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,213250.0,1
4058,7,1998,1998,723,767,1,1,4,0,182.0,1998.0,584,40,3,3,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,133000.0,0
17104,7,2006,2006,654,1496,2,2,7,1,0.0,2006.0,554,24,4,4,4,3,4,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,179665.0,1
13837,7,1988,1988,1204,2183,3,2,9,0,178.0,1988.0,1002,0,4,4,4,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,229000.0,1
8737,6,1923,1950,1065,1635,2,1,6,1,0.0,1950.0,300,38,3,3,4,3,4,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210000.0,1
7244,5,1970,1970,768,768,2,1,5,0,0.0,1987.0,619,0,3,3,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,129500.0,0
8235,5,1955,1995,825,825,2,1,4,0,0.0,1963.0,180,50,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,125000.0,0
9375,7,2003,2004,912,2094,2,2,8,1,0.0,2003.0,0,182,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,263000.0,1
4043,6,1977,1977,1069,1069,2,2,4,0,0.0,1977.0,559,55,3,3,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,140000.0,0
6000,5,1957,1957,928,928,1,1,5,0,0.0,1957.0,308,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,112500.0,0
11146,8,2006,2006,1709,1717,3,2,7,1,250.0,2006.0,0,39,4,4,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,255500.0,1
8777,4,1949,2003,0,1126,2,2,5,0,0.0,2002.0,0,96,3,4,0,3,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108000.0,0
10625,7,2003,2004,998,2046,3,2,8,1,292.0,2003.0,866,62,4,4,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,284000.0,1
6380,5,1922,1950,993,1048,1,1,5,1,0.0,1922.0,0,0,3,3,3,3,4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,113000.0,0
14850,5,1957,1957,1092,1092,1,1,6,1,0.0,1957.0,895,0,3,3,3,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,141000.0,0
11040,4,1920,1950,637,1336,1,1,7,0,0.0,1994.0,637,47,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108000.0,0
21872,7,1996,1997,729,1446,2,2,6,1,0.0,1996.0,604,22,3,3,4,3,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175000.0,1
3196,7,2003,2004,1374,1557,2,2,7,1,18.0,2003.0,0,20,4,4,4,3,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,234000.0,1
11341,5,1957,1996,1392,1392,2,1,5,1,180.0,1957.0,1302,0,3,3,4,3,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,121500.0,0
10010,5,1974,1975,1389,1389,2,1,6,1,0.0,1975.0,1071,38,3,3,4,3,3,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,170000.0,1
13907,5,1940,1969,996,996,0,1,6,1,0.0,1980.0,290,0,3,3,3,0,4,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108000.0,0
21780,6,1918,1950,1163,1674,2,2,8,1,0.0,1955.0,0,36,3,3,4,3,4,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,185000.0,1
13346,7,1992,2000,1095,2295,2,2,9,1,0.0,1992.0,728,40,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,268000.0,1
6858,6,1915,1950,806,1647,1,1,6,0,0.0,1920.0,0,66,3,2,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,128000.0,0
11198,9,2005,2007,1122,2504,3,2,11,1,245.0,2005.0,0,39,4,5,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,325000.0,1
10171,7,2004,2004,1517,1535,2,2,7,0,168.0,2004.0,2,0,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,214000.0,1
12327,8,1983,2009,1496,2132,2,1,5,1,0.0,1983.0,1441,40,4,4,4,4,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,316600.0,1
7032,5,1979,1979,943,943,2,1,4,2,0.0,1979.0,943,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,135960.0,0
13101,5,1965,1965,1728,1728,2,2,10,0,108.0,1987.0,231,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,142600.0,0
7332,6,1959,1959,864,864,1,1,4,0,207.0,1959.0,414,0,3,4,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,120000.0,0
13159,7,2009,2009,846,1692,2,2,6,0,0.0,2009.0,0,114,3,4,5,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,224500.0,1
9967,7,2000,2000,384,1430,2,2,8,1,0.0,2000.0,0,0,3,3,4,3,3,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,170000.0,1
10500,5,1971,2005,372,1109,1,1,5,0,82.0,1971.0,349,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,139000.0,0
8480,5,1947,1950,832,1216,1,1,6,0,0.0,1947.0,442,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,118500.0,0
6292,7,1928,1950,861,1477,1,2,6,1,0.0,1928.0,0,50,3,3,3,3,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,145000.0,0
11777,5,1966,1966,1164,1320,2,1,6,2,97.0,1966.0,328,68,3,3,3,3,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,164500.0,1
3604,7,2007,2007,689,1392,2,2,5,0,0.0,2007.0,0,102,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,146000.0,0
12150,5,1954,1954,1050,1795,1,2,7,0,335.0,1954.0,0,0,3,3,3,2,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,131500.0,0
14585,6,1960,1987,1144,1429,2,1,7,2,85.0,1960.0,594,110,3,4,3,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,181900.0,1
12704,8,2008,2009,2042,2042,3,2,8,1,306.0,2009.0,0,90,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,253293.0,1
11841,6,1990,1990,816,816,0,1,5,0,104.0,1980.0,816,32,3,3,4,0,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118500.0,0
13500,10,1893,2000,1237,2775,2,3,9,1,0.0,1988.0,0,502,5,4,3,4,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,325000.0,1
6120,4,1935,1995,884,1573,1,1,6,0,0.0,1935.0,0,0,3,4,3,3,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133000.0,0
11443,8,2005,2006,1868,2028,3,2,7,2,208.0,2005.0,1460,66,4,4,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,369900.0,1
10267,6,1918,2000,816,838,1,1,5,0,0.0,1961.0,210,0,3,2,3,3,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130000.0,0
8740,5,1982,1982,840,860,2,1,4,0,0.0,1996.0,672,0,3,3,3,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,137000.0,0
25095,5,1968,2003,1437,1473,1,1,5,2,0.0,1968.0,1324,48,3,5,3,3,4,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143000.0,0
9100,5,1930,1960,742,935,1,1,4,0,0.0,1988.0,0,0,3,3,3,3,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79500.0,0
8320,7,2004,2004,770,1582,2,2,6,0,0.0,2004.0,490,45,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,185900.0,1
13478,10,2008,2008,1722,2296,3,2,10,1,420.0,2008.0,1338,274,5,5,5,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,451950.0,1
6600,5,1982,2003,816,816,2,1,4,0,0.0,1985.0,816,0,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,138000.0,0
4435,6,2003,2003,848,848,2,1,4,0,170.0,2003.0,685,0,4,4,4,3,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140000.0,0
7990,5,1975,1975,924,924,1,1,5,0,0.0,1981.0,0,0,3,3,4,3,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110000.0,0
11302,8,2005,2006,1814,1826,3,2,7,1,238.0,2005.0,1422,75,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,319000.0,1
3600,6,1910,1993,684,1368,1,1,7,0,0.0,1930.0,0,158,3,3,3,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,114504.0,0
3922,7,2006,2007,1258,1402,3,0,7,1,72.0,2006.0,0,16,4,4,5,3,4,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,194201.0,1
12984,5,1977,1977,1430,1647,2,2,7,1,459.0,1977.0,1283,0,3,4,4,3,3,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217500.0,1
1950,6,1980,1980,716,1556,2,2,6,1,0.0,1980.0,81,0,3,3,4,3,3,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151000.0,0
10927,8,2005,2005,1058,1904,2,2,8,1,280.0,2003.0,546,60,4,5,4,3,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,275000.0,1
9000,6,1937,1950,780,1375,1,1,6,1,0.0,1979.0,0,162,3,4,3,3,4,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,141000.0,0
10041,8,1992,1992,908,1915,2,2,8,1,0.0,1992.0,789,150,4,4,4,3,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,220000.0,1
3182,7,2004,2005,600,1200,2,2,4,0,0.0,2004.0,0,172,4,4,4,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,151000.0,0
12803,7,2002,2002,1494,1494,2,2,6,1,99.0,2002.0,922,36,4,4,4,3,3,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,221000.0,1
13600,7,1965,1990,768,1986,2,2,7,3,176.0,1965.0,454,42,3,3,3,3,2,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,205000.0,1
12464,5,1996,1996,1040,1040,2,1,6,0,0.0,2000.0,732,0,3,4,4,3,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152000.0,0
7800,5,1948,2002,896,2008,1,3,8,0,0.0,1948.0,603,0,3,5,3,3,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225000.0,1
12168,8,1934,1998,965,3194,2,2,10,2,0.0,1934.0,428,0,3,3,4,3,4,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,359100.0,1
7943,4,1961,1961,1029,1029,1,1,5,0,192.0,1961.0,903,0,3,3,3,3,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,118500.0,0
11050,9,2000,2000,1440,2153,3,2,8,2,204.0,2000.0,904,142,4,5,5,3,5,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,313000.0,1
10395,6,1978,1978,1032,1032,2,2,6,1,233.0,1978.0,605,0,3,3,4,3,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,148000.0,0
